0,0.567073960591409
1,0.4666768316825472
2,0.3332191419143372
3,0.2385313634385844
4,0.20853274743065447
5,0.19995031934449814
6,0.19665664791456097
7,0.19504947389474478
8,0.19410274882574383
9,0.19345433313905563
10,0.1929567256156341
11,0.19254362825024476
12,0.19218299604888328
13,0.19185838610508585
14,0.19156086507329545
15,0.19128526332283224
16,0.19102835715329758
17,0.19078795599299278
18,0.1905624327611346
19,0.1903504781016874
20,0.19015097023988803
21,0.18996290545443603
22,0.18978536062094004
23,0.18961747279793012
24,0.18945842786862302
25,0.18930745397205262
26,0.189163817441038
27,0.18902682002830845
28,0.1888957967742399
29,0.18877011417756728
30,0.188649168495914
31,0.18853238409157824
32,0.18841921178509052
33,0.1883091272037115
34,0.18820162912460053
35,0.18809623781843765
36,0.1879924934018474
37,0.18788995420769733
38,0.18778819518211393
39,0.1876868063163725
40,0.1875853911209348
41,0.18748356514798528
42,0.1873809545679272
43,0.18727719480449345
44,0.1871719292324222
45,0.18706480794104935
46,0.18695548656669092
47,0.18684362519630737
48,0.1867288873446708
49,0.1866109390070692
50,0.18648944778948276
51,0.18636408211813715
52,0.18623451053037052
53,0.18610040104883227
54,0.18596142064115373
55,0.18581723476738066
56,0.18566750701762397
57,0.18551189884256086
58,0.1853500693795876
59,0.1851816753775827
60,0.18500637122336536
61,0.18482380907302898
62,0.18463363909136954
63,0.18443550980260834
64,0.18422906855551763
65,0.18401396210587206
66,0.18378983731887133
67,0.18355634199378246
68,0.18331312581252962
69,0.18305984141330062
70,0.18279614558942958
71,0.1825217006128491
72,0.18223617568026737
73,0.1819392484789248
74,0.18163060686730334
75,0.18130995066451938
76,0.18097699354032348
77,0.1806314649956842
78,0.18027311242185745
79,0.17990170322367854
80,0.17951702699058622
81,0.179118897696647
82,0.17870715590864256
83,0.17828167097916545
84,0.17784234319971082
85,0.17738910588700993
86,0.1769219273744045
87,0.17644081287897184
88,0.17594580621445322
89,0.175436991319869
90,0.174914493574091
91,0.1743784808676166
92,0.17382916440440163
93,0.17326679920886173
94,0.17269168431605836
95,0.17210416262661982
96,0.17150462041207154
97,0.17089348646090685
98,0.17027123086083396
99,0.16963836341808725
100,0.16899543172038062
101,0.16834301885586433
102,0.16768174080619686
103,0.16701224353740107
104,0.1663351998174051
105,0.16565130579391849
106,0.16496127737044664
107,0.16426584642167505
108,0.16356575689207403
109,0.1628617608233104
110,0.16215461435686473
111,0.161445073758127
112,0.16073389150719553
113,0.16002181249967845
114,0.15930957039806018
115,0.15859788417074472
116,0.15788745485182637
117,0.1571789625500999
118,0.15647306373092604
119,0.15577038878946625
120,0.15507153992861072
121,0.15437708934978384
122,0.15368757775983588
123,0.15300351319251776
124,0.15232537013868244
125,0.15165358897542344
126,0.15098857568090573
127,0.1503307018186979
128,0.14968030477299377
129,0.14903768821421692
130,0.1484031227731229
131,0.14777684690061915
132,0.14715906789008965
133,0.14654996303898282
134,0.14594968092676724
135,0.14535834278701895
136,0.14477604395233262
137,0.1442028553518961
138,0.14363882504288597
139,0.1430839797582888
140,0.1425383264552814
141,0.14200185384989092
142,0.14147453392525317
143,0.14095632340238362
144,0.14044716516393577
145,0.1399469896229363
146,0.1394557160299323
147,0.13897325371336056
148,0.1384995032492343
149,0.1380343575574417
150,0.13757770292305235
151,0.13712941994203365
152,0.13668938439168804
153,0.1362574680269302
154,0.1358335393042391
155,0.1354174640357354
156,0.13500910597636037
157,0.13460832734756606
158,0.13421498930127296
159,0.1338289523281128
160,0.1334500766141564
161,0.13307822235043384
162,0.13271324999958808
163,0.13235502052397685
164,0.13200339557944712
165,0.13165823767886858
166,0.1313194103293255
167,0.13098677814664328
168,0.13066020695067138
169,0.13033956384446593
170,0.1300247172802214
171,0.12971553711449704
172,0.12941189465497804
173,0.12911366270070812
174,0.12882071557743716
175,0.12853292916944747
176,0.12825018094895901
177,0.12797235000397256
178,0.12769931706518994
179,0.12743096453245684
180,0.12716717650100234
181,0.12690783878760653
182,0.12665283895670565
183,0.12640206634634946
184,0.1261554120938493
185,0.12591276916090235
186,0.12567403235793975
187,0.12543909836742786
188,0.1252078657658433
189,0.12498023504404895
190,0.12475610862581152
191,0.12453539088422352
192,0.12431798815581903
193,0.12410380875220431
194,0.12389276296905721
195,0.12368476309238362
196,0.12347972340195384
197,0.1232775601718747
198,0.12307819166828521
199,0.12288153814419277
200,0.12268752183149481
201,0.1224960669302525
202,0.12230709959530779
203,0.1221205479203499
204,0.12193634191955413
205,0.12175441350692826
206,0.12157469647351042
207,0.12139712646257018
208,0.1212216409429686
209,0.12104817918083599
210,0.12087668220972692
211,0.12070709279941011
212,0.12053935542344996
213,0.12037341622573171
214,0.12020922298607742
215,0.12004672508509634
216,0.11988587346840476
217,0.11972662061034582
218,0.11956892047733163
219,0.11941272849092376
220,0.11925800149076025
221,0.11910469769743068
222,0.11895277667539236
223,0.1188021992960158
224,0.11865292770083777
225,0.11850492526509596
226,0.11835815656161154
227,0.11821258732507961
228,0.11806818441682203
229,0.11792491579005131
230,0.1177827504556883
231,0.11764165844877242
232,0.11750161079549715
233,0.11736257948090008
234,0.11722453741723178
235,0.11708745841302459
236,0.11695131714287801
237,0.11681608911797486
238,0.1166817506573383
239,0.11654827885983787
240,0.1164156515769491
241,0.11628384738626975
242,0.11615284556579263
243,0.1160226260689333
244,0.11589316950030935
245,0.11576445709226572
246,0.1156364706821388
247,0.11550919269025207
248,0.1153826060986325
249,0.11525669443043812
250,0.11513144173008416
251,0.11500683254405596
252,0.11488285190239478
253,0.11475948530084253
254,0.1146367186836312
255,0.11451453842690083
256,0.11439293132273173
257,0.11427188456377382
258,0.1141513857284577
259,0.11403142276677052
260,0.11391198398658028
261,0.11379305804049204
262,0.11367463391321866
263,0.11355670090945039
264,0.11343924864220584
265,0.11332226702164791
266,0.11320574624434887
267,0.11308967678298766
268,0.1129740493764637
269,0.11285885502041154
270,0.11274408495810093
